Annee;Mois;Date;Gare;Nature;Type
2013;12;2013-12;Lille Europe;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Chéquier;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Montparnasse;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Montparnasse;Lunettes;Optique
2013;12;2013-12;Paris Gare du Nord;Pull over, gilet;Vêtements, chaussures
2013;12;2013-12;Paris Est;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Est;Parapluie-canne, parapluie à bandoulière;Parapluies
2013;12;2013-12;Paris Gare du Nord;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Article de papéterie, stylo, classeur;Livres, articles de papéterie
2013;12;2013-12;Paris Montparnasse;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Cartable à dessins, pochette à dessins;Livres, articles de papéterie
2013;12;2013-12;Metz Ville;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Lyon Perrache;Autres divers (préciser);Divers
2013;12;2013-12;Paris Austerlitz;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Austerlitz;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Lyon Perrache;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Lyon Perrache;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Saint-Lazare;Bracelet;Bijoux, montres
2013;12;2013-12;Paris Saint-Lazare;Lunettes en étui;Optique
2013;12;2013-12;Paris Gare du Nord;Nécessaire, mallette de toilette, sac de maquillage;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Marseille Saint-Charles;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Montparnasse;Lunettes;Optique
2013;12;2013-12;Paris Est;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Est;Article de papéterie, stylo, classeur;Livres, articles de papéterie
2013;12;2013-12;Paris Gare du Nord;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Dijon;Autres instruments de musique (préciser);Instruments de musique
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Creil;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Nancy;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Sacs de couchage, duvet;Articles de sport, loisirs, camping
2013;12;2013-12;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Lille Europe;Parapluie télescopique, parapluie de poche;Parapluies
2013;12;2013-12;Lyon Perrache;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Lyon Perrache;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Lyon Perrache;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Autre livre;Livres, articles de papéterie
2013;12;2013-12;M?con;Vélo;Vélos, trottinettes, accessoires 2 roues
2013;12;2013-12;M?con;Parapluie-canne, parapluie à bandoulière;Parapluies
2013;12;2013-12;Lyon Perrache;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Accessoires 2 roues;Vélos, trottinettes, accessoires 2 roues
2013;12;2013-12;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Montparnasse;Lunettes en étui;Optique
2013;12;2013-12;Lyon Perrache;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Lyon Perrache;Lunettes;Optique
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Est;Autres divers (préciser);Divers
2013;12;2013-12;Paris Montparnasse;Autres articles de papeterie (préciser);Livres, articles de papéterie
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Lille Europe;Autres divers (préciser);Divers
2013;12;2013-12;Metz Ville;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Saintes;Autres appareils et accessoires électroniques (préciser);Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Austerlitz;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Lyon Perrache;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Besan?on Viotte;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Lille Europe;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Lille Europe;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Lunettes en étui;Optique
2013;12;2013-12;Paris Gare du Nord;Autres divers (préciser);Divers
2013;12;2013-12;Paris Est;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Est;Autres divers (préciser);Divers
2013;12;2013-12;Paris Gare du Nord;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Dijon;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Est;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Appareil photo, caméscope/caméras et accessoires;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Austerlitz;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Montparnasse;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Austerlitz;Attaché-case, serviette;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Austerlitz;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Austerlitz;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Parapluie-canne, parapluie à bandoulière;Parapluies
2013;12;2013-12;Lille Europe;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Lille Europe;Billets SNCF;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Cartable, trousse d'écolier, dossier scolaire;Articles d'enfants, de puériculture
2013;12;2013-12;Paris Montparnasse;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Montre;Bijoux, montres
2013;12;2013-12;Paris Montparnasse;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Gants;Vêtements, chaussures
2013;12;2013-12;Lille Europe;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Lyon Part Dieu;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Lille Europe;Doudou, peluche;Articles d'enfants, de puériculture
2013;12;2013-12;Paris Montparnasse;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Lyon Perrache;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Besan?on Viotte;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Lyon Perrache;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Dijon;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Doudou, peluche;Articles d'enfants, de puériculture
2013;12;2013-12;Paris Gare du Nord;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Dijon;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Lyon Part Dieu;Autres appareils et accessoires électroniques (préciser);Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Austerlitz;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Autre livre;Livres, articles de papéterie
2013;12;2013-12;Paris Saint-Lazare;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Lyon Part Dieu;Lunettes en étui;Optique
2013;12;2013-12;Lyon Part Dieu;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Saint-Lazare;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Lille Europe;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Autres articles de papeterie (préciser);Livres, articles de papéterie
2013;12;2013-12;Paris Est;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Est;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Saint-Lazare;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;12;2013-12;Paris Est;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Saint-Lazare;Cha?ne, collier;Bijoux, montres
2013;12;2013-12;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Sac à dos;Bagagerie: sacs, valises, cartables
